text,startpos,endpos,frequency,passage_type
"Kohlhaas aber, als diese Frau zu ihm eintrat, meinte, an einem Siegelring, den sie an der Hand trug, und einer ihr vom Hals herabhangenden Korallenkette, die bekannte alte Zigeunerin selbst",203917,204106,1.0,cited
" wiederzuerkennen, ",204106,204125,0.0,not_cited
"die ihm in Jüterbock den Zettel überreicht hatte; und wie denn die Wahrscheinlichkeit nicht immer auf Seiten der Wahrheit ist, so traf es sich, daß hier etwas geschehen war, das wir zwar berichten: die Freiheit aber, daran zu zweifeln, demjenigen, dem es wohlgefällt, zugestehen müssen: der Kämmerer hatte den ungeheuersten Mißgriff begangen, und in dem alten Trödelweib, das er in den Straßen von Berlin aufgriff, um die Zigeunerin nachzuahmen, die geheimnisreiche Zigeunerin selbst getroffen, die er nachgeahmt wissen wollte.",204125,204652,6.357142857142857,cited
" Wenigstens berichtete das Weib, indem sie, auf ihre Krücken gestützt, die Wangen der Kinder streichelte, die sich, ",204652,204768,0.0,not_cited
betroffen von ihrem wunderlichen Anblick,204768,204808,1.0,cited
", an den Vater lehnten: daß sie schon seit geraumer Zeit aus dem Sächsischen ins Brandenburgische zurückgekehrt sei, und sich, auf eine, in den Straßen von Berlin unvorsichtig gewagte Frage des Kämmerers, nach der Zigeunerin, die im Frühjahr des verflossenen Jahres, in Jüterbock gewesen, sogleich an ihn gedrängt, und, unter einem falschen Namen, zu dem Geschäfte, das er besorgt wissen wollte, angetragen habe. Der Roßhändler, der eine ",204808,205246,0.0,not_cited
"sonderbare Ähnlichkeit zwischen ihr und seinem verstorbenen Weibe Lisbeth bemerkte, dergestalt, daß er sie hätte fragen können, ob sie ihre Großmutter sei: denn nicht nur, daß die Züge ihres Gesichts, ihre Hände, auch in ihrem knöchernen Bau noch schön, und besonders der Gebrauch, den sie davon im Reden machte, ihn aufs lebhafteste an sie erinnerten: auch ein Mal, womit seiner Frauen Hals bezeichnet war; bemerkte er an dem ihrigen.",205246,205681,1.0,cited
" Der Roßhändler nötigte sie, ",205681,205710,0.0,not_cited
"unter Gedanken, die sich seltsam in ihm kreuzten",205710,205758,1.0,cited
", auf einen Stuhl nieder, und fragte, was sie in aller Welt in Geschäften des Kämmerers zu ihm führe? Die Frau, ",205758,205870,0.0,not_cited
"während der alte Hund des Kohlhaas ihre Knie umschnüffelte, und von ihrer Hand gekraut, mit dem Schwanz wedelte",205870,205981,1.0,cited
", antwortete: »der Auftrag, den ihr der Kämmerer gegeben, wäre, ihm zu eröffnen, auf welche drei dem sächsischen Hofe wichtigen Fragen der Zettel geheimnisvolle Antwort enthalte; ihn vor einem Abgesandten, der sich in Berlin befinde, um seiner habhaft zu werden, zu warnen: und ihm den Zettel, unter dem Vorwande, daß er an seiner Brust, wo er ihn trage, nicht mehr sicher sei, abzufordern. Die Absicht aber, in der sie komme, sei, ihm zu sagen, ",205981,206427,0.0,not_cited
"daß die Drohung ihn durch Arglist oder Gewalttätigkeit um den Zettel zu bringen, abgeschmackt, und ein leeres Trugbild sei;",206427,206550,1.0,cited
" daß er unter dem Schutz des Kurfürsten von Brandenburg, in dessen Verwahrsam er sich befinde, nicht das mindeste für denselben zu befürchten habe; ja, daß das Blatt bei ihm weit sicherer sei, als bei ihr, und daß er sich wohl hüten möchte, sich durch Ablieferung desselben, an wen und unter welchem Vorwand es auch sei, darum bringen zu lassen. – ",206550,206898,0.0,not_cited
"Gleichwohl schloß sie, daß sie es für klug hielte, von dem Zettel den Gebrauch zu machen, zu welchem sie ihm denselben auf dem Jahrmarkt zu Jüterbock eingehändigt",206898,207060,1.3333333333333333,cited
", dem Antrag, den man ihm auf der Grenze durch den Junker vom Stein gemacht, Gehör zu geben, ",207060,207153,0.0,not_cited
"und den Zettel, der ihm selbst weiter nichts nutzen könne, für Freiheit und Leben an den Kurfürsten von Sachsen auszuliefern.« Kohlhaas, der über die Macht jauchzte, die ihm gegeben war, seines Feindes Ferse, in dem Augenblick, da sie ihn in den Staub trat, tödlich zu verwunden, antwortete: nicht um die Welt, Mütterchen, nicht um die Welt! und drückte der Alten Hand, und wollte nur wissen, was für Antworten auf die ungeheuren Fragen im Zettel enthalten wären? Die Frau, inzwischen sie das Jüngste, das sich zu ihren Füßen niedergekauert hatte, auf den Schoß nahm, sprach: »nicht um die Welt, Kohlhaas, der Roßhändler; aber um diesen hübschen, kleinen, blonden Jungen!« und damit lachte sie ihn an, herzte und küßte ihn, der sie mit großen Augen ansah, und reichte ihm, mit ihren dürren Händen, einen Apfel, den sie in ihrer Tasche trug, dar.",207153,207998,4.894736842105263,cited
 Kohlhaas ,207998,208008,0.0,not_cited
"sagte verwirrt: daß die Kinder selbst, wenn sie groß wären, ihn, um seines Verfahrens loben würden, und daß er, für sie und ihre Enkel nichts Heilsameres tun könne, als den Zettel behalten.",208008,208197,4.125,cited
" Zudem fragte er, wer ihn, nach der Erfahrung, die er gemacht, vor einem neuen Betrug sicherstelle, und ob er nicht zuletzt, unnützer Weise, den Zettel, wie jüngst den Kriegshaufen, den er in Lützen zusammengebracht, an den Kurfürsten aufopfern würde? »Wer mir sein Wort einmal gebrochen«, sprach er, »mit dem wechsle ich keins mehr; und nur deine Forderung, bestimmt und unzweideutig, trennt mich, gutes Mütterchen, von dem ",208197,208622,0.0,not_cited
"Blatt, durch welches mir für alles, was ich erlitten, auf so wunderbare Weise Genugtuung geworden",208622,208719,1.0,cited
" ist.« Die Frau, ",208719,208736,0.0,not_cited
"indem sie das Kind auf den Boden setzte, sagte: daß er in mancherlei Hinsicht recht hätte, und daß er tun und lassen könnte, was er wollte!",208736,208875,1.3333333333333333,cited
" Und damit nahm sie ihre Krücken wieder zur Hand, und wollte gehn. Kohlhaas wiederholte seine Frage, den Inhalt des wunderbaren Zettels betreffend; er wünschte, da sie flüchtig antwortete: »daß er ihn ja eröffnen könne, obschon es eine bloße Neugierde wäre«, noch über tausend andere Dinge, bevor sie ihn verließe, Aufschluß zu erhalten; wer sie eigentlich sei, woher sie zu der Wissenschaft, die ihr inwohne, komme, warum sie dem Kurfürsten, für den er doch geschrieben, den Zettel verweigert, und grade ihm, ",208875,209385,0.0,not_cited
unter so vielen tausend Menschen,209385,209417,2.0,cited
", der ihrer Wissenschaft nie begehrt, das Wunderblatt überreicht habe? – – Nun traf es sich, daß in ebendiesem Augenblick ein Geräusch hörbar ward, das einige Polizei-Offizianten, die die Treppe heraufstiegen, verursachten; dergestalt, daß das Weib, von plötzlicher Besorgnis, in diesen Gemächern von ihnen betroffen zu werden, ergriffen, antwortete: »auf Wiedersehen Kohlhaas, auf Wiedersehn! Es soll dir, wenn wir uns wiedertreffen, an Kenntnis über dies alles nicht fehlen!« Und damit, indem sie sich gegen die Tür wandte, rief sie: »",209417,209954,0.0,not_cited
"lebt wohl, Kinderchen, lebt wohl!",209954,209987,3.0,cited
« ,209987,209989,0.0,not_cited
"küßte das kleine Geschlecht nach der Reihe, und ging ab.",209989,210045,1.3333333333333333,cited
"
Inzwischen hatte ",210045,210063,0.0,not_cited
"der Kurfürst von Sachsen, seinen",210063,210095,2.0,cited
" jammervollen Gedanken preisgegeben, zwei Astrologen, namens Oldenholm und Olearius, welche damals in Sachsen in großem Ansehen standen, herbeigerufen, und wegen des Inhalts des geheimnisvollen, ihm und ",210095,210298,0.0,not_cited
dem ganzen Geschlecht seiner Nachkommen so wichtigen,210298,210350,1.0,cited
" Zettels zu Rate gezogen; und da die Männer, nach einer, mehrere Tage lang im Schloßturm zu Dresden fortgesetzten, tiefsinnigen Untersuchung, nicht einig werden konnten, ob die Prophezeiung sich auf späte Jahrhunderte oder aber auf die jetzige Zeit beziehe, und vielleicht die Krone Polen, mit welcher die Verhältnisse immer noch sehr kriegerisch waren, damit gemeint sei: so wurde durch solchen gelehrten Streit, statt sie zu zerstreuen, die Unruhe, um nicht zu sagen, Verzweiflung, in welcher sich dieser unglückliche Herr befand, nur geschärft, und zuletzt bis auf einen Grad, der seiner Seele ganz unerträglich war, vermehrt. Dazu kam, daß der Kämmerer um diese Zeit seiner Frau, die im Begriff stand, ihm nach Berlin zu folgen, auftrug, dem Kurfürsten, bevor sie abreiste, auf eine geschickte Art beizubringen, wie mißlich es nach einem verunglückten Versuch, den er mit einem Weibe gemacht, das sich seitdem nicht wieder habe blicken lassen, mit der Hoffnung aussehe, des Zettels in dessen Besitz der Kohlhaas sei, habhaft zu werden, indem das über ihn gefällte Todesurteil, nunmehr, nach einer umständlichen Prüfung der Akten, ",210350,211484,0.0,not_cited
"von dem Kurfürsten von Brandenburg unterzeichnet, und der",211484,211541,1.3333333333333333,cited
" Hinrichtungstag bereits auf den Montag nach Palmarum festgesetzt sei; auf welche Nachricht der Kurfürst sich, das Herz von Kummer und Reue zerrissen, gleich einem ganz Verlorenen, in seinem Zimmer verschloß, während zwei Tage, des Lebens satt, keine Speise zu sich nahm, und am dritten plötzlich, unter der kurzen Anzeige an das Gubernium, daß er zu dem Fürsten von Dessau auf die Jagd reise, aus Dresden verschwand. ",211541,211959,0.0,not_cited
"Wohin er eigentlich ging, und ob er sich nach Dessau wandte, lassen wir dahingestellt sein, indem die Chroniken, aus deren Vergleichung wir Bericht erstatten, an dieser Stelle, auf befremdende Weise, einander widersprechen und aufheben.",211959,212195,4.142857142857143,cited
" Gewiß ist, daß der Fürst von Dessau, unfähig zu jagen, um diese Zeit krank in Braunschweig, bei seinem Oheim, dem Herzog Heinrich, lag, und ",212195,212336,0.0,not_cited
daß die Dame Heloise,212336,212356,1.0,cited
", am Abend des folgenden Tages, in Gesellschaft eines Grafen von Königstein, den sie für ihren Vetter ausgab, bei dem Kämmerer Herrn Kunz, ihrem Gemahl, in Berlin eintraf. – Inzwischen war dem Kohlhaas, auf Befehl des Kurfürsten, das Todesurteil vorgelesen, die Ketten abgenommen, und die über sein Vermögen lautenden Papiere, die ihm in Dresden abgesprochen worden waren, wieder zugestellt worden; und da die Räte, die das Gericht an ihn abgeordnet hatte, ihn fragten, wie er es mit dem, was er besitze, nach seinem Tode gehalten wissen wolle: ",212356,212901,0.0,not_cited
"so verfertigte er, mit Hülfe eines Notars, zu seiner Kinder Gunsten ein Testament, und setzte den Amtmann zu Kohlhaasenbrück, seinen wackern Freund, zum Vormund derselben ein.",212901,213076,1.0,cited
" Demnach glich nichts der Ruhe und Zufriedenheit seiner letzten Tage; denn auf eine sonderbare Spezial-Verordnung des Kurfürsten war bald darauf auch noch der Zwinger, in welchem er sich befand, eröffnet, und allen seinen ",213076,213298,0.0,not_cited
"Freunden, deren er sehr viele in der Stadt besaß, bei Tag und Nacht freier Zutritt",213298,213380,1.3333333333333333,cited
" zu ihm verstattet worden. Ja, er hatte noch die Genugtuung, den Theologen Jakob Freising, als einen Abgesandten Doktor Luthers, ",213380,213509,0.0,not_cited
"mit einem eigenhändigen, ohne Zweifel sehr merkwürdigen Brief, der aber verlorengegangen ist",213509,213601,2.6666666666666665,cited
", in sein Gefängnis treten ",213601,213628,0.0,not_cited
"zu sehen, und von",213628,213645,1.0,cited
" diesem geistlichen Herrn in Gegenwart zweier brandenburgischen Dechanten, die ihm an die Hand gingen, ",213645,213748,0.0,not_cited
die Wohltat der heiligen Kommunion zu empfangen.,213748,213796,2.6666666666666665,cited
" Hierauf erschien nun, unter ",213796,213825,0.0,not_cited
"einer allgemeinen Bewegung der Stadt, die sich immer noch nicht entwöhnen konnte, auf ein Machtwort, das ihn rettete, zu hoffen",213825,213952,1.0,cited
", ",213952,213954,0.0,not_cited
"der verhängnisvolle Montag nach Palmarum, an welchem er",213954,214009,1.0,cited
 ,214009,214010,0.0,not_cited
"die Welt, wegen des allzuraschen Versuchs, sich selbst in ihr Recht verschaffen zu wollen, versöhnen sollte.",214010,214118,2.8,cited
" Eben trat er, in Begleitung einer starken Wache, seine beiden Knaben auf dem Arm (denn diese Vergünstigung hatte er sich ausdrücklich vor den Schranken des Gerichts ausgebeten), von dem Theologen Jakob Freising geführt, aus dem Tor seines Gefängnisses, als unter einem wehmütigen Gewimmel von Bekannten, die ihm die Hände drückten, und von ihm Abschied nahmen, der Kastellan des kurfürstlichen Schlosses, verstört im Gesicht, zu ihm herantrat, und ihm ein Blatt gab, das ihm, wie er sagte, ein altes Weib für ihn eingehändigt. Kohlhaas, während er den Mann der ihm nur wenig bekannt war, befremdet ansah, eröffnete das Blatt, dessen Siegelring ihn, im Mundlack ausgedrückt, sogleich an die bekannte Zigeunerin erinnerte. Aber wer beschreibt das Erstaunen, das ihn ergriff, als er folgende Nachricht darin fand: »Kohlhaas, ",214118,214941,0.0,not_cited
der Kurfürst von Sachsen ist in,214941,214972,1.5,cited
" Berlin; auf den Richtplatz schon ist er vorangegangen, und wird, wenn dir daran liegt, an einem Hut, mit blauen und weißen Federbüschen kenntlich sein. Die Absicht, in der er kömmt, brauche ich dir nicht zu sagen; er will die Kapsel, sobald du verscharrt bist, ausgraben, und den Zettel, der darin befindlich ist, eröffnen lassen. – Deine Elisabeth.« – Kohlhaas, indem er sich auf das äußerste bestürzt zu dem Kastellan umwandte, fragte ihn: ob er das wunderbare Weib, das ihm den Zettel übergeben, kenne? Doch da der Kastellan antwortete: »Kohlhaas, das Weib« – – und inmitten der Rede auf sonderbare Weise stockte, so konnte er, von dem Zuge, der in diesem Augenblick wieder antrat, fortgerissen, nicht vernehmen, was der Mann, der ",214972,215707,0.0,not_cited
an allen Gliedern zu zittern,215707,215735,1.0,cited
" schien, vorbrachte. – Als er auf dem Richtplatz ankam, fand ",215735,215796,0.0,not_cited
er den Kurfürsten von Brandenburg,215796,215829,1.0,cited
" mit seinem Gefolge, worunter sich auch der Erzkanzler, Herr Heinrich von Geusau befand, unter einer unermeßlichen Menschenmenge, daselbst zu Pferde halten: ihm zur Rechten der kaiserliche Anwalt Franz Müller, eine Abschrift des Todesurteils in der Hand; ihm zur Linken, mit dem Konklusum des Dresdner Hofgerichts, sein eigener Anwalt, der Rechtsgelehrte Anton Zäuner; ein Herold ",215829,216209,0.0,not_cited
"in der Mitte des halboffenen Kreises, den das Volk schloß",216209,216266,1.0,cited
", mit einem Bündel Sachen, und den beiden, ",216266,216309,0.0,not_cited
"von Wohlsein glänzenden, die Erde mit ihren Hufen stampfenden Rappen.",216309,216378,3.0,cited
" Denn der Erzkanzler, Herr Heinrich, hatte die Klage, die er, im Namen seines Herrn, in Dresden anhängig gemacht, ",216378,216492,0.0,not_cited
"Punkt für Punkt, und ohne die mindeste Einschränkung",216492,216544,2.0,cited
" gegen den Junker Wenzel von Tronka, durchgesetzt; dergestalt, daß die Pferde, ",216544,216623,0.0,not_cited
"nachdem man sie durch Schwingung einer Fahne über ihre Häupter, ehrlich gemacht, und aus den Händen des Abdeckers, der sie ernährte, zurückgezogen hatte",216623,216775,2.8333333333333335,cited
", ",216775,216777,0.0,not_cited
von den Leuten des Junkers dickgefüttert,216777,216817,1.0,cited
", und in Gegenwart einer eigens dazu niedergesetzten Kommission, dem Anwalt, auf dem Markt zu Dresden, übergeben worden waren. Demnach sprach der Kurfürst, als Kohlhaas von der Wache begleitet, auf den Hügel zu ihm heranschritt: ",216817,217046,0.0,not_cited
"Nun, Kohlhaas, heut ist der Tag, an dem dir dein Recht geschieht!",217046,217111,1.3333333333333333,cited
 ,217111,217112,0.0,not_cited
"Schau her, hier liefere ich dir alles, was du auf der Tronkenburg gewaltsamer Weise eingebüßt, und was ich, als dein Landesherr, dir wieder zu verschaffen, schuldig war, zurück: Rappen, Halstuch, Reichsgulden, Wäsche, bis auf die Kurkosten sogar für deinen bei Mühlberg gefallenen Knecht Herse. Bist du mit mir zufrieden?",217112,217433,3.4545454545454546,cited
